arm,color,label,lw,segment,x_disp,y_disp
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.7271698,-6.5948566
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.7184461,-6.5781942
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.7096214,-6.561576
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.7006956,-6.5450026
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6916692,-6.5284747
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6825422,-6.5119927
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.673315,-6.4955574
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6639878,-6.4791694
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6545607,-6.4628292
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6450341,-6.4465374
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6354081,-6.4302947
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6256831,-6.4141017
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6158592,-6.3979589
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.6059368,-6.3818669
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.595916,-6.3658265
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5857972,-6.349838
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5755806,-6.3339023
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5652665,-6.3180197
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5548551,-6.302191
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5443468,-6.2864168
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5337417,-6.2706975
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5230403,-6.2550339
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5122427,-6.2394264
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.5013492,-6.2238758
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4903602,-6.2083825
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.479276,-6.1929471
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4680968,-6.1775703
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.456823,-6.1622526
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4454548,-6.1469945
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4339926,-6.1317968
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4224366,-6.1166598
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.4107873,-6.1015843
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3990449,-6.0865708
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3872097,-6.0716198
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3752822,-6.056732
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3632625,-6.0419078
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.351151,-6.0271479
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3389482,-6.0124529
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3266542,-5.9978232
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3142696,-5.9832595
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.3017945,-5.9687622
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2892294,-5.9543321
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2765746,-5.9399695
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2638306,-5.9256751
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2509975,-5.9114494
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2380759,-5.897293
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.225066,-5.8832064
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.2119683,-5.8691902
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1987831,-5.8552449
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1855109,-5.841371
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1721519,-5.8275691
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1587065,-5.8138397
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1451753,-5.8001834
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1315585,-5.7866007
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1178566,-5.7730921
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.1040699,-5.7596582
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0901988,-5.7462994
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0762438,-5.7330163
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0622053,-5.7198095
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0480836,-5.7066794
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0338793,-5.6936266
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0195926,-5.6806515
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-2.0052241,-5.6677548
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9907742,-5.6549368
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9762432,-5.6421982
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9616316,-5.6295394
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9469399,-5.616961
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9321685,-5.6044633
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9173178,-5.592047
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.9023883,-5.5797125
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8873804,-5.5674604
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8722945,-5.555291
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8571312,-5.543205
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8418909,-5.5312028
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8265739,-5.5192848
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.8111809,-5.5074516
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7957123,-5.4957037
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7801685,-5.4840414
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7645499,-5.4724654
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7488572,-5.4609761
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7330907,-5.4495738
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7172509,-5.4382592
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.7013383,-5.4270327
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.6853535,-5.4158947
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.6692968,-5.4048457
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.6531688,-5.3938862
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.63697,-5.3830166
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.6207008,-5.3722373
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.6043618,-5.3615488
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.5879535,-5.3509516
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.5714764,-5.3404461
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.554931,-5.3300327
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.5383177,-5.319712
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.5216372,-5.3094842
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.5048899,-5.2993499
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4880763,-5.2893094
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4711971,-5.2793633
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4542526,-5.2695118
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4372434,-5.2597556
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4201701,-5.2500949
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.4030332,-5.2405301
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.3858332,-5.2310618
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.3685707,-5.2216903
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.3512461,-5.2124159
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.3338601,-5.2032392
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.3164132,-5.1941605
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.298906,-5.1851802
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.2813389,-5.1762987
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.2637126,-5.1675164
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.2460276,-5.1588337
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.2282845,-5.1502509
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.2104837,-5.1417685
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.192626,-5.1333868
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.1747118,-5.1251062
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.1567417,-5.1169271
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.1387164,-5.1088498
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.1206363,-5.1008748
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.102502,-5.0930023
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.0843142,-5.0852327
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.0660733,-5.0775664
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.0477801,-5.0700038
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.029435,-5.0625451
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-1.0110386,-5.0551908
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.99259164,-5.0479412
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.97409459,-5.0407966
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.95554807,-5.0337573
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.93695268,-5.0268237
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.91830901,-5.0199962
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.89961768,-5.013275
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.88087928,-5.0066604
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.86209441,-5.0001529
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.84326368,-4.9937526
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.82438771,-4.98746
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.80546711,-4.9812752
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.78650248,-4.9751988
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.76749444,-4.9692308
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.74844361,-4.9633717
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.72935062,-4.9576217
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.71021608,-4.9519811
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.69104061,-4.9464503
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.67182484,-4.9410294
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.65256941,-4.9357188
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.63327493,-4.9305188
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.61394204,-4.9254295
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.59457137,-4.9204514
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.57516355,-4.9155847
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.55571924,-4.9108295
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.53623905,-4.9061863
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.51672363,-4.9016552
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.49717363,-4.8972365
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.47758969,-4.8929304
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.45797246,-4.8887373
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.43832257,-4.8846572
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.41864068,-4.8806906
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.39892745,-4.8768375
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.37918352,-4.8730983
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.35940954,-4.8694731
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.33960618,-4.8659623
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.31977408,-4.8625659
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.29991391,-4.8592842
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.28002634,-4.8561175
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.26011201,-4.8530659
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.24017159,-4.8501297
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.22020575,-4.8473089
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.20021515,-4.844604
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.18020047,-4.842015
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.16016236,-4.839542
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.14010151,-4.8371854
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.12001857,-4.8349453
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.099914232,-4.8328219
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.079789161,-4.8308153
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.059644034,-4.8289256
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.039479527,-4.8271532
3-kpc,#1a78b4,3 kpc Arm,2.4,display,-0.01929632,-4.8254981
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.00090490855,-4.8239605
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.021123478,-4.8225406
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.041358708,-4.8212384
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.061609913,-4.8200542
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.081876412,-4.818988
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.10215752,-4.8180401
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.12245254,-4.8172106
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.14276081,-4.8164995
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.16308161,-4.8159071
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.18341428,-4.8154334
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.20375811,-4.8150785
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.22411241,-4.8148427
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.2444765,-4.8147259
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.26484967,-4.8147282
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.28523124,-4.8148499
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.30562051,-4.815091
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.32601679,-4.8154515
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.34641937,-4.8159317
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.36682756,-4.8165314
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.38724067,-4.817251
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.40765798,-4.8180903
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.42807881,-4.8190495
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.44850246,-4.8201287
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.46892821,-4.821328
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.48935537,-4.8226473
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.50978324,-4.8240868
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.53021111,-4.8256464
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.55063828,-4.8273264
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.57106405,-4.8291266
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.59148771,-4.8310472
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.61190855,-4.8330881
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.63232587,-4.8352495
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.65273896,-4.8375312
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.67314712,-4.8399335
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.69354963,-4.8424562
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.7139458,-4.8450995
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.73433491,-4.8478632
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.75471625,-4.8507475
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.77508911,-4.8537523
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.79545279,-4.8568777
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.81580658,-4.8601235
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.83614976,-4.8634899
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.85648163,-4.8669768
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.87680148,-4.8705841
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.89710859,-4.874312
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.91740225,-4.8781602
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.93768176,-4.8821289
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.9579464,-4.886218
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.97819546,-4.8904274
3-kpc,#1a78b4,3 kpc Arm,2.4,display,0.99842824,-4.8947571
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.018644,-4.899207
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.0388421,-4.9037772
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.0590217,-4.9084675
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.0791822,-4.9132779
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.0993229,-4.9182083
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.119443,-4.9232587
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.1395418,-4.928429
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.1596187,-4.9337191
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.1796729,-4.9391289
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.1997037,-4.9446584
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.2197103,-4.9503074
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.2396922,-4.956076
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.2596485,-4.9619639
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.2795786,-4.9679711
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.2994817,-4.9740974
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.3193572,-4.9803428
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.3392043,-4.9867072
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.3590224,-4.9931904
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.3788106,-4.9997924
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.3985684,-5.0065129
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.418295,-5.0133518
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.4379897,-5.0203091
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.4576517,-5.0273846
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.4772805,-5.0345782
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.4968753,-5.0418896
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.5164353,-5.0493188
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.5359599,-5.0568656
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.5554483,-5.0645298
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.5749,-5.0723113
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.5943141,-5.0802098
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.6136899,-5.0882254
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.6330269,-5.0963576
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.6523242,-5.1046065
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.6715811,-5.1129718
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.6907971,-5.1214532
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.7099713,-5.1300507
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.7291031,-5.138764
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.7481917,-5.1475929
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.7672365,-5.1565372
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.7862369,-5.1655967
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.805192,-5.1747712
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.8241012,-5.1840605
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.8429639,-5.1934643
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.8617793,-5.2029825
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.8805467,-5.2126148
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.8992654,-5.2223609
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.9179348,-5.2322206
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.9365542,-5.2421937
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.9551229,-5.25228
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.9736402,-5.2624791
3-kpc,#1a78b4,3 kpc Arm,2.4,display,1.9921054,-5.2727909
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.0105179,-5.2832151
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.0288769,-5.2937513
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.0471818,-5.3043995
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.0654319,-5.3151591
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.0836266,-5.3260301
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.1017651,-5.3370121
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.1198468,-5.3481049
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.137871,-5.359308
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.155837,-5.3706214
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.1737443,-5.3820446
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.191592,-5.3935774
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.2093796,-5.4052194
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.2271063,-5.4169704
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.2447716,-5.4288301
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.2623747,-5.440798
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.279915,-5.452874
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.2973918,-5.4650577
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.3148045,-5.4773487
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.3321524,-5.4897467
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.3494349,-5.5022515
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.3666514,-5.5148626
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.383801,-5.5275797
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4008833,-5.5404025
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4178976,-5.5533305
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4348432,-5.5663636
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4517195,-5.5795012
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4685258,-5.5927431
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.4852615,-5.6060888
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.501926,-5.6195381
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.5185186,-5.6330905
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.5350387,-5.6467456
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.5514857,-5.6605031
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.5678589,-5.6743625
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.5841578,-5.6883236
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6003816,-5.7023858
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6165297,-5.7165488
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6326017,-5.7308123
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6485967,-5.7451757
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6645142,-5.7596387
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6803536,-5.7742009
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.6961143,-5.7888618
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7117956,-5.8036211
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7273971,-5.8184783
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7429179,-5.833433
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7583576,-5.8484847
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7737155,-5.863633
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.7889911,-5.8788775
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8041837,-5.8942177
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8192928,-5.9096532
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8343178,-5.9251836
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.849258,-5.9408083
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8641128,-5.956527
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8788818,-5.9723391
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.8935643,-5.9882443
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9081597,-6.004242
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9226675,-6.0203317
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9370871,-6.036513
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9514178,-6.0527854
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9656592,-6.0691485
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9798107,-6.0856017
3-kpc,#1a78b4,3 kpc Arm,2.4,display,2.9938717,-6.1021445
3-kpc,#1a78b4,3 kpc Arm,2.4,display,3.0078416,-6.1187765
3-kpc,#1a78b4,3 kpc Arm,2.4,display,3.0217199,-6.1354972
